sequence_frame,timestamp,registration_success,weak_flag,weak_multiplier,q_weak,rolling_weak_fraction,rolling_q_median,rolling_successful_frames,rolling_q_frames,gate_candidate,state_before,state_after,selected_estimator,mode_switch
3415,1.70554e+09,1,0,1.0,0.0977375,0.1,0.1074155,20,2,g0,Native,Native,Native,0
3417,1.70554e+09,1,0,1.0,0.0948923,0.05,0.108953,20,1,g0,Native,Native,Native,0
3419,1.70554e+09,1,0,1.0,0.10496,0.05,0.108953,20,1,g0,Native,Native,Native,0
3421,1.70554e+09,1,0,1.0,0.103634,0.05,0.108953,20,1,g0,Native,Native,Native,0
3423,1.70554e+09,1,0,1.0,0.100545,0.05,0.108953,20,1,g0,Native,Native,Native,0
3425,1.70554e+09,1,0,1.0,0.103301,0.05,0.108953,20,1,g0,Native,Native,Native,0
3427,1.70554e+09,1,0,1.0,0.100189,0.05,0.108953,20,1,g0,Native,Native,Native,0
3429,1.70554e+09,1,0,1.0,0.104857,0.05,0.108953,20,1,g0,Native,Native,Native,0
3431,1.70554e+09,1,0,1.0,0.105039,0.05,0.108953,20,1,g0,Native,Native,Native,0
3433,1.70554e+09,1,1,1.32527,0.135049,0.1,0.122001,20,2,g0,Native,Native,Native,0
3435,1.70554e+09,1,1,1.09987,0.111875,0.15,0.111875,20,3,g0,Native,Native,Native,0
3437,1.70554e+09,1,1,1.59214,0.162978,0.2,0.123462,20,4,g0,Native,Native,Native,0
3439,1.70554e+09,1,1,1.10526,0.108346,0.25,0.111875,20,5,g0,Native,Native,Native,0
3441,1.70554e+09,1,1,1.17987,0.119394,0.3,0.1156345,20,6,g0,Native,Native,Native,0
3443,1.70554e+09,1,1,1.96117,0.198457,0.35,0.119394,20,7,g0,Native,Native,Native,0
3445,1.70554e+09,1,0,1.0,0.108489,0.35,0.119394,20,7,g0,Native,Native,Native,0
3447,1.70554e+09,1,1,2.62883,0.255476,0.4,0.1272215,20,8,g0,Native,Native,Native,0
3449,1.70554e+09,1,1,2.76229,0.274456,0.45,0.135049,20,9,g0,Native,Native,Native,0
3451,1.70554e+09,1,1,4.16499,0.386464,0.45,0.162978,20,9,g0,Native,Native,Native,0
3453,1.70554e+09,1,1,2.91573,0.242938,0.5,0.1807175,20,10,g0,Native,Native,Native,0
3455,1.70554e+09,1,1,3.47147,0.285858,0.55,0.198457,20,11,g0,Native,Native,Native,0
3457,1.70554e+09,1,1,1.28901,0.114314,0.6,0.1807175,20,12,g0,Native,Native,Native,0
3459,1.70554e+09,1,1,1.56019,0.127306,0.65,0.162978,20,13,g0,Native,Native,Native,0
3461,1.70554e+09,1,1,3.19562,0.29944,0.7,0.1807175,20,14,g0,Native,Native,Native,0
3463,1.70554e+09,1,1,2.84355,0.234071,0.75,0.198457,20,15,g0,Native,Loose,Loose_L1,1
3465,1.70554e+09,1,1,3.05206,0.259625,0.8,0.216264,20,16,g0,Loose,Loose,Loose_L1,0
3467,1.70554e+09,1,1,1.7626,0.158027,0.85,0.198457,20,17,g0,Loose,Loose,Loose_L1,0
3469,1.70554e+09,1,1,3.22126,0.317305,0.9,0.216264,20,18,g0,Loose,Loose,Loose_L1,0
3471,1.70554e+09,1,1,4.54675,0.369652,0.95,0.234071,20,19,g0,Loose,Loose,Loose_L1,0
3473,1.70554e+09,1,1,3.13654,0.241225,0.95,0.241225,20,19,g0,Loose,Loose,Loose_L1,0
3475,1.70554e+09,1,1,3.39886,0.30511,0.95,0.242938,20,19,g0,Loose,Loose,Loose_L1,0
3477,1.70554e+09,1,1,3.00747,0.231191,0.95,0.242938,20,19,g0,Loose,Loose,Loose_L1,0
3479,1.70554e+09,1,1,2.94197,0.26084,0.95,0.255476,20,19,g0,Loose,Loose,Loose_L1,0
3481,1.70554e+09,1,1,3.04853,0.263103,0.95,0.259625,20,19,g0,Loose,Loose,Loose_L1,0
3483,1.70554e+09,1,1,2.73896,0.235952,0.95,0.259625,20,19,g0,Loose,Loose,Loose_L1,0
3485,1.70554e+09,1,1,3.14817,0.274127,1.0,0.2602325,20,20,g0,Loose,Loose,Loose_L1,0
3487,1.70554e+09,1,1,3.84307,0.32507,1.0,0.2619715,20,20,g0,Loose,Loose,Loose_L1,0
3489,1.70554e+09,1,1,3.62866,0.297636,1.0,0.2619715,20,20,g0,Loose,Loose,Loose_L1,0
3491,1.70554e+09,1,1,3.40671,0.267404,1.0,0.2619715,20,20,g0,Loose,Loose,Loose_L1,0
3493,1.70554e+09,1,1,2.74843,0.233089,1.0,0.2619715,20,20,g0,Loose,Loose,Loose_L1,0
3495,1.70554e+09,1,1,2.57172,0.227509,1.0,0.2602325,20,20,g0,Loose,Loose,Loose_L1,0
3497,1.70554e+09,1,1,2.10902,0.197121,1.0,0.2602325,20,20,g0,Loose,Loose,Loose_L1,0
3499,1.70554e+09,1,1,1.77189,0.163389,1.0,0.2602325,20,20,g0,Loose,Loose,Loose_L1,0
3501,1.70554e+09,1,1,2.34595,0.23091,1.0,0.250425,20,20,g0,Loose,Loose,Loose_L1,0
3503,1.70554e+09,1,1,2.24782,0.210499,1.0,0.250425,20,20,g0,Loose,Loose,Loose_L1,0
3505,1.70554e+09,1,1,1.58157,0.14774,1.0,0.23858849999999998,20,20,g0,Loose,Loose,Loose_L1,0
3507,1.70554e+09,1,1,1.56954,0.152306,1.0,0.23858849999999998,20,20,g0,Loose,Loose,Loose_L1,0
3509,1.70554e+09,1,1,1.15484,0.10398,1.0,0.2345205,20,20,g0,Loose,Loose,Loose_L1,0
3511,1.70554e+09,1,1,1.10234,0.104837,1.0,0.23214,20,20,g0,Loose,Loose,Loose_L1,0
3513,1.70554e+09,1,1,1.4336,0.135111,1.0,0.2310505,20,20,g0,Loose,Loose,Loose_L1,0
3515,1.70554e+09,1,1,1.28593,0.121505,1.0,0.2292095,20,20,g0,Loose,Loose,Loose_L1,0
3517,1.70554e+09,1,1,1.10209,0.105958,1.0,0.21900399999999998,20,20,g0,Loose,Loose,Loose_L1,0
3519,1.70554e+09,1,1,1.01082,0.103305,1.0,0.20381,20,20,g0,Loose,Loose,Loose_L1,0
3521,1.70554e+09,1,1,1.17976,0.109354,1.0,0.180255,20,20,g0,Loose,Loose,Loose_L1,0
3523,1.70554e+09,1,1,1.06894,0.106389,1.0,0.1578475,20,20,g0,Loose,Loose,Loose_L1,0
3525,1.70554e+09,1,1,1.2964,0.132143,1.0,0.15002300000000002,20,20,g0,Loose,Loose,Loose_L1,0
3527,1.70554e+09,1,1,1.24292,0.113331,1.0,0.1414255,20,20,g0,Loose,Loose,Loose_L1,0
3529,1.70554e+09,1,1,1.2447,0.115326,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3531,1.70554e+09,1,1,1.44746,0.144224,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3533,1.70554e+09,1,1,2.06255,0.195449,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3535,1.70554e+09,1,1,2.56703,0.244806,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3537,1.70554e+09,1,1,2.5213,0.225427,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3539,1.70554e+09,1,1,2.55226,0.228936,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3541,1.70554e+09,1,1,2.51307,0.231965,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3543,1.70554e+09,1,1,2.25537,0.203001,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3545,1.70554e+09,1,1,2.61358,0.249286,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3547,1.70554e+09,1,1,1.84548,0.177911,1.0,0.133627,20,20,g0,Loose,Loose,Loose_L1,0
3549,1.70554e+09,1,1,2.01933,0.200564,1.0,0.1396675,20,20,g0,Loose,Loose,Loose_L1,0
3551,1.70554e+09,1,1,1.43974,0.127714,1.0,0.1396675,20,20,g0,Loose,Loose,Loose_L1,0
3553,1.70554e+09,1,1,1.86443,0.179021,1.0,0.1610675,20,20,g0,Loose,Loose,Loose_L1,0
3555,1.70554e+09,1,1,3.10551,0.295836,1.0,0.178466,20,20,g0,Loose,Loose,Loose_L1,0
3557,1.70554e+09,1,1,1.94849,0.160892,1.0,0.178466,20,20,g0,Loose,Loose,Loose_L1,0
3559,1.70554e+09,1,1,1.68076,0.15462,1.0,0.178466,20,20,g0,Loose,Loose,Loose_L1,0
3561,1.70554e+09,1,1,1.802,0.161834,1.0,0.178466,20,20,g0,Loose,Loose,Loose_L1,0
3563,1.70554e+09,1,1,2.1184,0.196522,1.0,0.187235,20,20,g0,Loose,Loose,Loose_L1,0
3565,1.70554e+09,1,1,1.83425,0.165858,1.0,0.187235,20,20,g0,Loose,Loose,Loose_L1,0
3567,1.70554e+09,1,1,1.28266,0.129391,1.0,0.187235,20,20,g0,Loose,Loose,Loose_L1,0
3569,1.70554e+09,1,1,1.9913,0.193244,1.0,0.1943465,20,20,g0,Loose,Loose,Loose_L1,0
3571,1.70554e+09,1,1,1.76227,0.159176,1.0,0.1943465,20,20,g0,Loose,Loose,Loose_L1,0
3573,1.70554e+09,1,1,2.0482,0.181091,1.0,0.1871675,20,20,g0,Loose,Loose,Loose_L1,0
3575,1.70554e+09,1,1,2.07363,0.189226,1.0,0.1851585,20,20,g0,Loose,Loose,Loose_L1,0
3577,1.70554e+09,1,1,1.5073,0.132425,1.0,0.180056,20,20,g0,Loose,Loose,Loose_L1,0
3579,1.70554e+09,1,1,1.3116,0.126817,1.0,0.178466,20,20,g0,Loose,Loose,Loose_L1,0
3581,1.70554e+09,1,1,2.09973,0.203256,1.0,0.178466,20,20,g0,Loose,Loose,Loose_L1,0
3583,1.70554e+09,1,1,2.11613,0.189898,1.0,0.178466,20,20,g0,Loose,Loose,Loose_L1,0
3585,1.70554e+09,1,1,2.89818,0.267859,1.0,0.178466,20,20,g0,Loose,Loose,Loose_L1,0
3587,1.70554e+09,1,1,2.6459,0.235332,1.0,0.180056,20,20,g0,Loose,Loose,Loose_L1,0
3589,1.70554e+09,1,1,2.60482,0.22926,1.0,0.180056,20,20,g0,Loose,Loose,Loose_L1,0
3591,1.70554e+09,1,1,2.81672,0.256698,1.0,0.1851585,20,20,g0,Loose,Loose,Loose_L1,0
3593,1.70554e+09,1,1,2.55315,0.231577,1.0,0.189562,20,20,g0,Loose,Loose,Loose_L1,0
3595,1.70554e+09,1,0,1.0,0.0967946,0.95,0.189226,20,19,g0,Loose,Loose,Loose_L1,0
3597,1.70554e+09,1,0,1.0,0.103723,0.9,0.189562,20,18,g0,Loose,Loose,Loose_L1,0
3599,1.70554e+09,1,0,1.0,0.127679,0.85,0.189898,20,17,g0,Loose,Loose,Loose_L1,0
3601,1.70554e+09,1,1,3.00795,0.31099,0.85,0.193244,20,17,g0,Loose,Loose,Loose_L1,0
3603,1.70554e+09,1,1,3.18824,0.290766,0.85,0.193244,20,17,g0,Loose,Loose,Loose_L1,0
3605,1.70554e+09,1,1,4.71014,0.402983,0.85,0.203256,20,17,g0,Loose,Loose,Loose_L1,0
3607,1.70554e+09,1,1,3.24121,0.263761,0.85,0.22926,20,17,g0,Loose,Loose,Loose_L1,0
3609,1.70554e+09,1,1,4.20865,0.359386,0.85,0.231577,20,17,g0,Loose,Loose,Loose_L1,0
3611,1.70554e+09,1,1,4.9929,0.412705,0.85,0.235332,20,17,g0,Loose,Loose,Loose_L1,0
3613,1.70554e+09,1,1,5.33789,0.425319,0.85,0.256698,20,17,g0,Loose,Loose,Loose_L1,0
3615,1.70554e+09,1,1,5.36757,0.430427,0.85,0.263761,20,17,g0,Loose,Loose,Loose_L1,0
3617,1.70554e+09,1,1,4.84222,0.378975,0.85,0.267859,20,17,g0,Loose,Loose,Loose_L1,0
3619,1.70554e+09,1,1,5.62176,0.452337,0.85,0.290766,20,17,g0,Loose,Loose,Loose_L1,0
3621,1.70554e+09,1,1,4.7947,0.368044,0.85,0.31099,20,17,g0,Loose,Loose,Loose_L1,0
3623,1.70554e+09,1,1,5.4625,0.445111,0.85,0.359386,20,17,g0,Loose,Loose,Loose_L1,0
3625,1.70554e+09,1,1,7.27497,0.559691,0.85,0.368044,20,17,g0,Loose,Loose,Loose_L1,0
3627,1.70554e+09,1,1,6.13435,0.444156,0.85,0.378975,20,17,g0,Loose,Loose,Loose_L1,0
3629,1.70554e+09,1,1,6.13406,0.465839,0.85,0.402983,20,17,g0,Loose,Loose,Loose_L1,0
3631,1.70554e+09,1,1,6.08588,0.466754,0.85,0.412705,20,17,g0,Loose,Loose,Loose_L1,0
3633,1.70554e+09,1,1,6.08796,0.465327,0.85,0.425319,20,17,g0,Loose,Loose,Loose_L1,0
3635,1.70554e+09,1,1,6.08976,0.469634,0.9,0.427873,20,18,g0,Loose,Loose,Loose_L1,0
3637,1.70554e+09,1,1,6.24824,0.470569,0.95,0.430427,20,19,g0,Loose,Loose,Loose_L1,0
3639,1.70554e+09,1,1,6.47565,0.501473,1.0,0.4372915,20,20,g0,Loose,Loose,Loose_L1,0
3641,1.70554e+09,1,1,6.60285,0.497575,1.0,0.4446335,20,20,g0,Loose,Loose,Loose_L1,0
3643,1.70554e+09,1,1,6.80267,0.505283,1.0,0.448724,20,20,g0,Loose,Loose,Loose_L1,0
3645,1.70554e+09,1,1,7.61635,0.570406,1.0,0.458832,20,20,g0,Loose,Loose,Loose_L1,0
3647,1.70554e+09,1,1,2.82106,0.207527,1.0,0.458832,20,20,g0,Loose,Loose,Loose_L1,0
3649,1.70554e+09,1,1,5.4244,0.488818,1.0,0.46558299999999997,20,20,g0,Loose,Loose,Loose_L1,0
3651,1.70554e+09,1,1,2.57486,0.203952,1.0,0.46558299999999997,20,20,g0,Loose,Loose,Loose_L1,0
3653,1.70554e+09,1,1,6.27703,0.563227,1.0,0.4662965,20,20,g0,Loose,Loose,Loose_L1,0
3655,1.70554e+09,1,1,4.74952,0.366163,1.0,0.4662965,20,20,g0,Loose,Loose,Loose_L1,0
3657,1.70554e+09,1,1,5.59655,0.456181,1.0,0.4662965,20,20,g0,Loose,Loose,Loose_L1,0
3659,1.70554e+09,1,1,5.88689,0.464843,1.0,0.4662965,20,20,g0,Loose,Loose,Loose_L1,0
3661,1.70554e+09,1,1,1.90381,0.146235,1.0,0.4662965,20,20,g0,Loose,Loose,Loose_L1,0
3663,1.70554e+09,1,1,4.8615,0.459673,1.0,0.4662965,20,20,g0,Loose,Loose,Loose_L1,0
3665,1.70554e+09,1,1,3.85412,0.309265,1.0,0.46558299999999997,20,20,g0,Loose,Loose,Loose_L1,0
3667,1.70554e+09,1,1,4.92809,0.422705,1.0,0.46558299999999997,20,20,g0,Loose,Loose,Loose_L1,0
3669,1.70554e+09,1,1,3.55718,0.276711,1.0,0.46508499999999997,20,20,g0,Loose,Loose,Loose_L1,0
3671,1.70554e+09,1,1,6.30054,0.579281,1.0,0.46508499999999997,20,20,g0,Loose,Loose,Loose_L1,0
3673,1.70554e+09,1,1,6.13577,0.471067,1.0,0.4672385,20,20,g0,Loose,Loose,Loose_L1,0
3675,1.70554e+09,0,0,nan,nan,1.0,0.4672385,20,20,g0,Loose,Loose,Native,0
3677,1.70554e+09,1,1,4.30983,0.189778,1.0,0.462258,20,20,g0,Loose,Loose,Loose_L1,0
3679,1.70554e+09,1,1,5.51442,0.440456,1.0,0.457927,20,20,g0,Loose,Loose,Loose_L1,0
3681,1.70554e+09,1,1,3.72147,0.293231,1.0,0.4483185,20,20,g0,Loose,Loose,Loose_L1,0
3683,1.70554e+09,1,1,5.55104,0.46542,1.0,0.4483185,20,20,g0,Loose,Loose,Loose_L1,0
3685,1.70554e+09,1,1,5.17648,0.402193,1.0,0.43158050000000003,20,20,g0,Loose,Loose,Loose_L1,0
3687,1.70554e+09,1,1,5.66122,0.437238,1.0,0.4299715,20,20,g0,Loose,Loose,Loose_L1,0
3689,1.70554e+09,1,1,4.55324,0.358879,1.0,0.4299715,20,20,g0,Loose,Loose,Loose_L1,0
3691,1.70554e+09,1,1,4.80119,0.389462,1.0,0.412449,20,20,g0,Loose,Loose,Loose_L1,0
3693,1.70554e+09,1,1,3.13635,0.256587,1.0,0.412449,20,20,g0,Loose,Loose,Loose_L1,0
3695,1.70554e+09,1,1,3.43415,0.305305,1.0,0.3958275,20,20,g0,Loose,Loose,Loose_L1,0
3697,1.70554e+09,1,1,3.34358,0.289822,1.0,0.3958275,20,20,g0,Loose,Loose,Loose_L1,0
3699,1.70554e+09,1,1,3.18062,0.271294,1.0,0.37417049999999996,20,20,g0,Loose,Loose,Loose_L1,0
3701,1.70554e+09,1,1,2.66079,0.227602,1.0,0.33407200000000004,20,20,g0,Loose,Loose,Loose_L1,0
3703,1.70554e+09,1,1,2.01619,0.176311,1.0,0.33407200000000004,20,20,g0,Loose,Loose,Loose_L1,0
3705,1.70554e+09,1,1,1.24102,0.1287,1.0,0.30728500000000003,20,20,g0,Loose,Loose,Loose_L1,0
3707,1.70554e+09,1,0,1.0,0.0977471,0.95,0.305305,20,19,g0,Loose,Loose,Loose_L1,0
3709,1.70554e+09,1,0,1.0,0.128731,0.9,0.299268,20,18,g0,Loose,Loose,Loose_L1,0
3711,1.70554e+09,1,0,1.0,0.109825,0.85,0.305305,20,17,g0,Loose,Loose,Loose_L1,0
3713,1.70554e+09,1,0,1.0,0.101428,0.8,0.299268,20,16,g0,Loose,Loose,Loose_L1,0
3715,1.70554e+09,1,0,1.0,0.107839,0.75,0.293231,20,15,g0,Loose,Loose,Loose_L1,0
3717,1.70554e+09,1,0,1.0,0.106362,0.7,0.299268,20,14,g0,Loose,Loose,Loose_L1,0
3719,1.70554e+09,1,0,1.0,0.128104,0.65,0.293231,20,13,g0,Loose,Loose,Loose_L1,0
3721,1.70554e+09,1,0,1.0,0.123737,0.6,0.2975635,20,12,g0,Loose,Native,Native,1
3723,1.70554e+09,1,0,1.0,0.0999411,0.55,0.289822,20,11,g0,Native,Native,Native,0
3725,1.70554e+09,1,0,1.0,0.14194,0.5,0.280558,20,10,g0,Native,Native,Native,0
3727,1.70554e+09,1,0,1.0,0.112242,0.45,0.271294,20,9,g0,Native,Native,Native,0
3729,1.70554e+09,1,0,1.0,0.103856,0.4,0.2639405,20,8,g0,Native,Native,Native,0
3731,1.70554e+09,1,0,1.0,0.09944,0.35,0.256587,20,7,g0,Native,Native,Native,0
3733,1.70554e+09,1,0,1.0,0.104461,0.3,0.249448,20,6,g0,Native,Native,Native,0
3735,1.70554e+09,1,0,1.0,0.101614,0.25,0.227602,20,5,g0,Native,Native,Native,0
3737,1.70554e+09,1,0,1.0,0.0947025,0.2,0.20195649999999998,20,4,g0,Native,Native,Native,0
3739,1.70554e+09,1,0,1.0,0.103466,0.15,0.176311,20,3,g0,Native,Native,Native,0
3741,1.70554e+09,1,0,1.0,0.117479,0.1,0.15250550000000002,20,2,g0,Native,Native,Native,0
3743,1.70554e+09,1,0,1.0,0.103443,0.05,0.1287,20,1,g0,Native,Native,Native,0
3745,1.70554e+09,1,0,1.0,0.10536,0.0,nan,20,0,g0,Native,Native,Native,0
3747,1.70554e+09,1,0,1.0,0.110328,0.0,nan,20,0,g0,Native,Native,Native,0
3749,1.70554e+09,1,0,1.0,0.105009,0.0,nan,20,0,g0,Native,Native,Native,0
3751,1.70554e+09,1,0,1.0,0.106611,0.0,nan,20,0,g0,Native,Native,Native,0
3753,1.70554e+09,1,0,1.0,0.10284,0.0,nan,20,0,g0,Native,Native,Native,0
3755,1.70554e+09,1,1,1.12195,0.117005,0.05,0.117005,20,1,g0,Native,Native,Native,0
3757,1.70554e+09,1,1,1.49505,0.15003,0.1,0.1335175,20,2,g0,Native,Native,Native,0
3759,1.70554e+09,1,1,1.94948,0.181629,0.15,0.15003,20,3,g0,Native,Native,Native,0
3761,1.70554e+09,1,1,1.49483,0.137555,0.2,0.1437925,20,4,g0,Native,Native,Native,0
3763,1.70554e+09,1,1,1.70625,0.157403,0.25,0.15003,20,5,g0,Native,Native,Native,0
3765,1.70554e+09,1,1,1.8146,0.174231,0.3,0.15371649999999998,20,6,g0,Native,Native,Native,0
3767,1.70554e+09,1,1,2.27841,0.211614,0.35,0.157403,20,7,g0,Native,Native,Native,0
3769,1.70554e+09,1,1,1.7845,0.162342,0.4,0.15987249999999997,20,8,g0,Native,Native,Native,0
3771,1.70554e+09,1,1,2.50749,0.226164,0.45,0.162342,20,9,g0,Native,Native,Native,0
3773,1.70554e+09,1,1,1.7251,0.152233,0.5,0.15987249999999997,20,10,g0,Native,Native,Native,0
3775,1.70554e+09,1,1,2.61965,0.226854,0.55,0.162342,20,11,g0,Native,Native,Native,0
3777,1.70554e+09,1,1,2.16522,0.180755,0.6,0.1682865,20,12,g0,Native,Native,Native,0
3779,1.70554e+09,1,1,1.99368,0.18483,0.65,0.174231,20,13,g0,Native,Native,Native,0
3781,1.70554e+09,1,1,1.63974,0.150592,0.7,0.1682865,20,14,g0,Native,Native,Native,0
3783,1.70554e+09,1,1,1.46612,0.133138,0.75,0.162342,20,15,g0,Native,Loose,Loose_L1,1
3785,1.70554e+09,1,1,2.2113,0.206536,0.8,0.1682865,20,16,g0,Loose,Loose,Loose_L1,0
3787,1.70554e+09,1,1,2.08221,0.196321,0.85,0.174231,20,17,g0,Loose,Loose,Loose_L1,0
3789,1.70554e+09,1,1,2.26502,0.217721,0.9,0.177493,20,18,g0,Loose,Loose,Loose_L1,0
3791,1.70554e+09,1,1,2.15404,0.202435,0.95,0.180755,20,19,g0,Loose,Loose,Loose_L1,0
3793,1.70554e+09,1,1,1.53707,0.139191,1.0,0.177493,20,20,g0,Loose,Loose,Loose_L1,0
3795,1.70554e+09,1,1,1.32178,0.131599,1.0,0.177493,20,20,g0,Loose,Loose,Loose_L1,0
3797,1.70554e+09,1,1,1.42842,0.140237,1.0,0.177493,20,20,g0,Loose,Loose,Loose_L1,0
3799,1.70554e+09,1,1,1.74488,0.168911,1.0,0.171571,20,20,g0,Loose,Loose,Loose_L1,0
3801,1.70554e+09,1,1,1.29446,0.12364,1.0,0.171571,20,20,g0,Loose,Loose,Loose_L1,0
3803,1.70554e+09,1,1,1.14797,0.11658,1.0,0.171571,20,20,g0,Loose,Loose,Loose_L1,0
3805,1.70554e+09,1,1,1.49474,0.149794,1.0,0.1656265,20,20,g0,Loose,Loose,Loose_L1,0
3807,1.70554e+09,1,1,1.08637,0.118663,1.0,0.1572875,20,20,g0,Loose,Loose,Loose_L1,0
3809,1.70554e+09,1,0,1.0,0.119065,0.95,0.152233,20,19,g0,Loose,Loose,Loose_L1,0
3811,1.70554e+09,1,0,1.0,0.10192,0.9,0.1514125,20,18,g0,Loose,Loose,Loose_L1,0
3813,1.70554e+09,1,0,1.0,0.114108,0.85,0.150592,20,17,g0,Loose,Loose,Loose_L1,0
3815,1.70554e+09,1,0,1.0,0.112287,0.8,0.15019300000000002,20,16,g0,Loose,Loose,Loose_L1,0
3817,1.70554e+09,1,0,1.0,0.121639,0.75,0.149794,20,15,g0,Loose,Loose,Loose_L1,0
3819,1.70554e+09,1,0,1.0,0.119284,0.7,0.14501550000000002,20,14,g0,Loose,Loose,Loose_L1,0
3821,1.70554e+09,1,0,1.0,0.11188,0.65,0.140237,20,13,g0,Loose,Loose,Loose_L1,0
3823,1.70554e+09,1,0,1.0,0.107832,0.6,0.14501550000000002,20,12,g0,Loose,Native,Native,1
3825,1.70554e+09,1,0,1.0,0.115888,0.55,0.140237,20,11,g0,Native,Native,Native,0
3827,1.70554e+09,1,0,1.0,0.113618,0.5,0.139714,20,10,g0,Native,Native,Native,0
3829,1.70554e+09,1,0,1.0,0.110591,0.45,0.139191,20,9,g0,Native,Native,Native,0
3831,1.70554e+09,1,0,1.0,0.109497,0.4,0.135395,20,8,g0,Native,Native,Native,0
3833,1.70554e+09,1,0,1.0,0.122229,0.35,0.131599,20,7,g0,Native,Native,Native,0
3835,1.70554e+09,1,0,1.0,0.106517,0.3,0.13193850000000001,20,6,g0,Native,Native,Native,0
3837,1.70554e+09,1,0,1.0,0.118357,0.25,0.12364,20,5,g0,Native,Native,Native,0
3839,1.70554e+09,1,0,1.0,0.11017,0.2,0.1211515,20,4,g0,Native,Native,Native,0
3841,1.70554e+09,1,0,1.0,0.100665,0.15,0.118663,20,3,g0,Native,Native,Native,0
3843,1.70554e+09,1,0,1.0,0.107545,0.1,0.1342285,20,2,g0,Native,Native,Native,0
3845,1.70554e+09,1,0,1.0,0.102576,0.05,0.118663,20,1,g0,Native,Native,Native,0
3847,1.70554e+09,1,0,1.0,0.105793,0.0,nan,20,0,g0,Native,Native,Native,0
3849,1.70554e+09,1,0,1.0,0.112385,0.0,nan,20,0,g0,Native,Native,Native,0
3851,1.70554e+09,1,0,1.0,0.111136,0.0,nan,20,0,g0,Native,Native,Native,0
3853,1.70554e+09,1,0,1.0,0.105086,0.0,nan,20,0,g0,Native,Native,Native,0
3855,1.70554e+09,1,0,1.0,0.106556,0.0,nan,20,0,g0,Native,Native,Native,0
3857,1.70554e+09,1,0,1.0,0.106306,0.0,nan,20,0,g0,Native,Native,Native,0
3859,1.70554e+09,1,0,1.0,0.105407,0.0,nan,20,0,g0,Native,Native,Native,0
3861,1.70554e+09,1,0,1.0,0.108106,0.0,nan,20,0,g0,Native,Native,Native,0
3863,1.70554e+09,1,0,1.0,0.103816,0.0,nan,20,0,g0,Native,Native,Native,0
3865,1.70554e+09,1,0,1.0,0.10232,0.0,nan,20,0,g0,Native,Native,Native,0
3867,1.70554e+09,1,0,1.0,0.104821,0.0,nan,20,0,g0,Native,Native,Native,0
3869,1.70554e+09,1,0,1.0,0.115575,0.0,nan,20,0,g0,Native,Native,Native,0
3871,1.70554e+09,1,0,1.0,0.110778,0.0,nan,20,0,g0,Native,Native,Native,0
3873,1.70554e+09,1,0,1.0,0.119405,0.0,nan,20,0,g0,Native,Native,Native,0
3875,1.70554e+09,1,0,1.0,0.109802,0.0,nan,20,0,g0,Native,Native,Native,0
3877,1.70554e+09,1,0,1.0,0.100643,0.0,nan,20,0,g0,Native,Native,Native,0
3879,1.70554e+09,1,0,1.0,0.111851,0.0,nan,20,0,g0,Native,Native,Native,0
3881,1.70554e+09,1,0,1.0,0.111237,0.0,nan,20,0,g0,Native,Native,Native,0
3883,1.70554e+09,1,0,1.0,0.105977,0.0,nan,20,0,g0,Native,Native,Native,0
3885,1.70554e+09,1,0,1.0,0.11632,0.0,nan,20,0,g0,Native,Native,Native,0
3887,1.70554e+09,1,0,1.0,0.105243,0.0,nan,20,0,g0,Native,Native,Native,0
3889,1.70554e+09,1,0,1.0,0.115792,0.0,nan,20,0,g0,Native,Native,Native,0
3891,1.70554e+09,1,0,1.0,0.117314,0.0,nan,20,0,g0,Native,Native,Native,0
3893,1.70554e+09,1,0,1.0,0.101049,0.0,nan,20,0,g0,Native,Native,Native,0
3895,1.70554e+09,1,0,1.0,0.118332,0.0,nan,20,0,g0,Native,Native,Native,0
3897,1.70554e+09,1,0,1.0,0.108482,0.0,nan,20,0,g0,Native,Native,Native,0
3899,1.70554e+09,1,0,1.0,0.0997203,0.0,nan,20,0,g0,Native,Native,Native,0
3901,1.70554e+09,1,0,1.0,0.106111,0.0,nan,20,0,g0,Native,Native,Native,0
3903,1.70554e+09,1,0,1.0,0.11563,0.0,nan,20,0,g0,Native,Native,Native,0
3905,1.70554e+09,1,0,1.0,0.10546,0.0,nan,20,0,g0,Native,Native,Native,0
3907,1.70554e+09,1,0,1.0,0.105824,0.0,nan,20,0,g0,Native,Native,Native,0
3909,1.70554e+09,1,0,1.0,0.100329,0.0,nan,20,0,g0,Native,Native,Native,0
3911,1.70554e+09,1,0,1.0,0.104988,0.0,nan,20,0,g0,Native,Native,Native,0
3913,1.70554e+09,1,0,1.0,0.108835,0.0,nan,20,0,g0,Native,Native,Native,0
